timestamp,qx,qy,qz,qw,roll_deg,pitch_deg,yaw_deg
1757876644.5709784,-0.0003253553935660772,-0.000603506096344399,0.11493791611729091,0.9933724404083667,-0.04498464714825849,-0.06441314961709928,13.200116722090193
1757876644.632443,-0.000636728602598929,-0.0007151899647890754,0.11667162376394799,0.9931700837662623,-0.08202727329595264,-0.0728822126907698,13.40016064530032
1757876644.6838374,-0.00033038553220973764,-0.0008336089531274519,0.11840456508418926,0.9929650320674628,-0.04890366311071986,-0.09036984989525552,13.600112930297083
1757876644.735893,-0.0002630362111669624,-0.0005102843518084395,0.1201375109467316,0.9927570946033858,-0.036948389439536156,-0.054429611573189325,13.800097415464986
1757876644.7869015,-0.0005630114385553572,-0.0006492791515770763,0.12187010321802078,0.9925456863018106,-0.07310287010908634,-0.06598469436088064,14.000135012218598
1757876644.839438,-0.0004379906731192723,-0.000953229673086867,0.12360195974826038,0.9923313232301749,-0.06330655495377774,-0.10219087648695606,14.200120085786436
1757876644.8912814,-0.0007019837421682055,-0.0011526685445688695,0.12533382912407354,0.9921137081258123,-0.09636214203177175,-0.12096247588284051,14.40018369198594
1757876644.943424,-0.0008715055227940497,-0.000867118825262106,0.12706561022004673,0.9918935523948493,-0.1116836152528718,-0.08586935336566391,14.600210498850469
1757876644.996487,-0.0007878939920571411,-0.0005467655112312005,0.12879683594520205,0.9916705376893264,-0.0976037808885995,-0.05050428758303679,14.800193075279452
1757876645.0502312,-0.000801364811205604,-0.0008751509982274854,0.13052714572988708,0.9914440257285221,-0.10413403360966828,-0.08744065483805402,15.000200289341539
1757876645.101901,-0.0006765294761159814,-0.0005689036442864878,0.13225751516595183,0.9912149960218721,-0.0854656570750231,-0.0543656489696056,15.200176568266672
1757876645.1549225,-0.0009888897659622517,-0.0006770327877821099,0.13398736552717797,0.9909823154843489,-0.12269175543649503,-0.06169940584036442,15.40021364829085
1757876645.2060978,-0.0009252749105410545,-0.00099888105118989,0.13571636015340094,0.990746796961614,-0.12058240601681744,-0.09901440523057982,15.600209850362969
1757876645.2590487,-0.0007657482763637948,-0.00128517388457779,0.1374448801136676,0.9905082871375702,-0.10715728031470728,-0.13381180235705123,15.800181573339579
1757876645.3109078,-0.0010661314747082192,-0.001425293108842968,0.139173637967709,0.9902663936527715,-0.14371187701913948,-0.14473415978486665,16.00026916682255
1757876645.3644452,-0.0007567585269018919,-0.0015313342700565122,0.14090122826982607,0.9900221847029185,-0.11057845291027071,-0.16150861604354327,16.200179219927875
1757876645.4196622,-0.0010894279249921035,-0.0015294131063936772,0.1426293825215263,0.9897743850412954,-0.14856031743829864,-0.1556601602918184,16.400282877089044
1757876645.4724133,-0.0007693371704970327,-0.001596256472003363,0.14435611055967937,0.9895242156863445,-0.11364183144101665,-0.1682751860468266,16.600182652373974
1757876645.527519,-0.0010929201404248409,-0.001672287692656288,0.14608331850923742,0.9892702729955896,-0.1518904487391761,-0.17127878029201116,16.800294382107406
1757876645.583997,-0.0008913483911975253,-0.0014113753344568158,0.14780972763473402,0.9890144073441278,-0.12492493910413578,-0.14485770203957096,17.000218452627582
1757876645.634938,-0.001142125128129387,-0.0011924718244861131,0.14953619836885168,0.9887548730289683,-0.14984033952607337,-0.11553968512106971,17.200273786741395
1757876645.6871295,-0.0012465011610209437,-0.0008767336459002277,0.1512621765797055,0.9884925045286584,-0.15639188334744153,-0.0777041198165077,17.400283644335676
1757876645.7386494,-0.0010154575160890226,-0.0011086715103160105,0.15298670345631174,0.9882271035845384,-0.1344293964925759,-0.10774680945755209,17.600247002852903
1757876645.7968078,-0.0011531683539661379,-0.001407667805178658,0.154711014352154,0.9879580915768771,-0.15550869542978552,-0.1389205090157124,17.80029108193953
1757876645.848692,-0.0008808251598570882,-0.0012229395817315708,0.15643499661577556,0.9876871065269808,-0.12161526876276221,-0.12262334934410649,18.00021242565539
1757876645.9012852,-0.0009906709643527486,-0.0009094753871185451,0.1581590333834257,0.9874127361872446,-0.1285768916659181,-0.08495179796518294,18.200224039165512
1757876645.9545226,-0.0007517780682952058,-0.000681760667801607,0.15988221830889127,0.9871355764537898,-0.0975299319542284,-0.06334556950363696,18.400183111107122
1757876646.0096447,-0.0004624216447640714,-0.0005239777246852392,0.16160481369505916,0.9868553064173855,-0.06199642768918393,-0.0506908013490622,18.600147264743114
1757876646.0610962,-0.00034231844439259573,-0.0008301786221516271,0.1633267235992256,0.9865716268877187,-0.05423763342938163,-0.08744725034687992,18.800137471265835
1757876646.1166956,-0.0002137874642772916,-0.0005262570746860037,0.16504840094798692,0.9862853049158363,-0.0341154518150187,-0.05543417268322444,19.000111974308062
1757876646.1692343,0.00010203211788365053,-0.0006184943201749488,0.166769349835528,0.9859957357968938,-0.00029136788949862163,-0.07183157627841444,19.200074084632277
1757876646.2220724,0.00011805422948554914,-0.0009482270112603823,0.16848995895757385,0.9857029068939631,-0.004973320894203325,-0.10938470806484128,19.40008104623477
1757876646.2796135,-0.00014044513377436827,-0.0011556281427399805,0.17021030201285978,0.9854070721724355,-0.0383992075943775,-0.1277535294305651,19.600149583674227
1757876646.3374321,0.00018104589829093544,-0.0012205135442088448,0.17192950821117772,0.9851084822370243,-0.003608779163368846,-0.14134486395952559,19.800067127373268
1757876646.3898082,0.00040721186171711557,-0.0014591123899884847,0.1736482828253637,0.984806569353259,0.016919813700977067,-0.17276481105549174,20.000009911111285
1757876646.4425316,0.0004062310246400279,-0.0011298265081588627,0.17536676854096733,0.9845024403016558,0.02312480375336749,-0.13562569703233135,20.199992283509037
1757876646.4996502,0.0004223752756999273,-0.0008010327356574381,0.17708468350405676,0.984195201580434,0.031380842621789834,-0.09891190381599814,20.399974751943603
1757876646.5551932,0.00010483535273876162,-0.0007071418637858016,0.17880239366802372,0.9838847457799711,-0.0026691556671347067,-0.08187465456613077,20.600028023889504
1757876646.607681,0.00024962667450268637,-0.001003255810523033,0.18051919976711148,0.9835709174633743,0.007381843679368512,-0.11823973920532255,20.800009974239103
1757876646.660001,0.00021448497224577976,-0.0013319947589339096,0.18223562180467537,0.9832539641067419,-0.0036490318120251763,-0.15455852394985697,21.000035475446403
1757876646.7180982,0.0003245817193315557,-0.0010221084855153641,0.18395129324220533,0.9829347748734255,0.01501433379385812,-0.12196827662221767,21.19998966246257
1757876646.7694688,0.00027750086223133063,-0.0006957981235892058,0.18566655178079344,0.9826125230262804,0.016442690222444212,-0.08425033179895647,21.39998656841993
1757876646.8269217,3.377240093045092e-05,-0.0009200818582009952,0.1873814485204358,0.9822867936907136,-0.01595484865861365,-0.10429127700226945,21.600039410331267
1757876646.8787153,-0.0002393201808152444,-0.0007325374015705944,0.18909583775657926,0.9819583342779591,-0.04280253636934932,-0.07724238391939237,21.800081472447076
1757876646.9319713,-0.0005698362174455855,-0.0007097141878114897,0.190809607272041,0.9816266425505913,-0.0796167716245801,-0.06737345005968551,22.000127466832044
1757876646.9872901,-0.000850129631370633,-0.0005325722667215636,0.19252285139098776,0.9812919776186261,-0.10734461785748159,-0.04113144182650312,22.20015317383769
1757876647.0392978,-0.0005240407128856424,-0.0005753507617679894,0.1942350647427859,0.9809547053647268,-0.07171299353464382,-0.053010745183736704,22.400123396993397
1757876647.0925899,-0.0005356732197166106,-0.00024460716118905227,0.1959470564079817,0.9806142994605911,-0.06568606102000243,-0.015458595092572788,22.600119424198787
1757876647.1484435,-0.00022318896301128213,-0.00013885449456680734,0.19765825796332376,0.9802709543616093,-0.0282160410845132,-0.010542410458652644,22.800110657706682
1757876647.2017183,-0.0003759029677097641,0.0001541987849173403,0.1993689250761312,0.9799244188373315,-0.03868772736679871,0.025903024629038977,23.000109025939853
1757876647.2538104,-0.0005717513614566145,0.0004202547302413363,0.2010789434500949,0.9795747827436841,-0.0544962130787812,0.06034829159298429,23.20009681216668
1757876647.3061118,-0.0007228150377360854,0.00012823837475672438,0.20278808506423474,0.9792223719101403,-0.07812757996870251,0.031186342174090824,23.400077545717874
1757876647.3581038,-0.0009600774143138925,0.000358626571749136,0.20449691871375772,0.9788666711431743,-0.09928793728513866,0.06272519413049352,23.60005970505753
1757876647.41052,-0.001167642248645918,0.0006163388643172356,0.20620514481650506,0.9785078921445589,-0.11636280705939714,0.09669999876519274,23.800035209799162
1757876647.4684095,-0.0008406261763645691,0.0005667710679401937,0.2079128592270122,0.978146826957097,-0.08072033572698785,0.08355587591348085,24.00009054100456
1757876647.5210688,-0.000659840605300994,0.00029151899901347665,0.2096196541357065,0.9777827367197048,-0.06692983374209566,0.048513236597793705,24.20010594379896
1757876647.5722573,-0.0009133010895386892,0.0005033793741764756,0.21132588829398782,0.9774151019025041,-0.09010314188352747,0.07849693458626318,24.400079756309538
1757876647.6231768,-0.00061575405560287,0.000649499887100084,0.21303178072771217,0.9770448604832942,-0.05308520748966362,0.087750320808318,24.60013290240594
1757876647.674573,-0.0003687284507884606,0.0004304896036737934,0.21473679427374215,0.9766717912907423,-0.03067442606539023,0.05725300259626074,24.800160855102476
1757876647.726952,-0.0006686723582503567,0.00029518541541426527,0.2164408800077524,0.9762954528237431,-0.06748663015488099,0.0496085499124329,25.000126173613616
1757876647.7793064,-0.0009967092948831944,0.0002654953447548671,0.21814433185306992,0.975915973105872,-0.10482711403532886,0.054606052412236906,25.200091713525893
1757876647.8382907,-0.0009777753456643424,-6.224756571042802e-05,0.2198469877346561,0.9755338754059809,-0.11087175222710896,0.01767418470564959,25.400087314498865
1757876647.8897038,-0.0009867859977809074,-0.00039042009431428673,0.22154894564714206,0.9751486750789258,-0.12017916293018142,-0.018574861214435717,25.60008678891476
1757876647.9468563,-0.0010817086006673633,-7.244123057795958e-05,0.22325089575436863,0.9747604127187579,-0.1226794509937312,0.019581356739354766,25.800086125599076
1757876647.999037,-0.0012290877773745627,0.00022476955456470502,0.2249521090225925,0.9743690201705771,-0.1314392955917158,0.05677948259611662,26.000079559897753
1757876648.0512264,-0.0012773514840127749,0.0005533063954122945,0.22665269573195435,0.9739746494353215,-0.1281938116076685,0.09493016149535827,26.200082975833737
1757876648.1025298,-0.0011550596417167485,0.0002486479355901272,0.22835200049990287,0.9735779208050686,-0.12235658889699064,0.05796481159480848,26.40008991593214
1757876648.1535501,-0.0014510896565281912,0.0003956006936624315,0.23005085504446657,0.9731774462718552,-0.15139405353413446,0.0823700554855931,26.600053442271076
1757876648.2053337,-0.0017027887549722098,0.00018553605840527083,0.23174854159092165,0.9727742181808211,-0.18488604993615615,0.06590202174320077,26.800008885593613
1757876648.2587714,-0.0013871655487366734,9.110985668500939e-05,0.2334460107749276,0.972368771364037,-0.15212822883196897,0.047259929819625596,27.0000400800785
1757876648.3116493,-0.0017113778854860621,0.00015419561067365895,0.23514268865740148,0.9719593424523554,-0.18645600725835482,0.06328776915165941,27.200005805432458
1757876648.363615,-0.0014878441024829038,0.0004001907336849285,0.23683922361810308,0.9715476356428837,-0.15478267871234627,0.08493348447764532,27.40004552780274
1757876648.415791,-0.001813567014365953,0.0004512194220034068,0.238534339645228,0.9711322650317683,-0.18948718538670356,0.09978543460472773,27.599988230346984
1757876648.4691932,-0.0016159787278601791,0.00018948935677972213,0.24022864151217907,0.9707149697536078,-0.17453868057990682,0.06556294795936558,27.80000839054621
1757876648.5221655,-0.0016882542439711332,0.0005142211422257346,0.2419229248443165,0.9702938646662648,-0.1734578911379625,0.10397734650605829,28.000008656273472
1757876648.5736141,-0.001795057924932519,0.0002052387016788429,0.24361545332346105,0.9698702214967352,-0.19377186269762534,0.07292136154263877,28.199975839454947
1757876648.629057,-0.0018088443905626573,-0.00012132421702127035,0.24530724335085335,0.9694436908464619,-0.2043555563709116,0.0373689556980297,28.399964161125226
1757876648.680937,-0.002110541918130387,1.6006586367705265e-05,0.24699899106264986,0.9690134383849555,-0.23390391401223598,0.06151417266183373,28.59993693396332
1757876648.7334065,-0.002105271351503878,0.00034964729905196155,0.24869052198082175,0.9685806470584724,-0.22370323293113983,0.0988034853393559,28.7999492224637
1757876648.7876163,-0.0018168177904605584,0.00019193392460984196,0.25038055470689197,0.9681457742298696,-0.19605386035991107,0.07342064986730062,28.99998901790449
1757876648.8402236,-0.001598881155212484,-5.29870922051369e-05,0.2520696070148669,0.9677077833678875,-0.17883262913317285,0.04030796499010197,29.20000474849901
1757876648.8954399,-0.001775381050205478,0.00022869154473296059,0.2537585472807972,0.967265938304582,-0.19013463780296552,0.07697388433284605,29.39999184747697
1757876648.9479494,-0.002029736617976026,0.0004415437004665429,0.2554465167779461,0.9668209566793826,-0.21194953570668948,0.1083329594287092,29.599954885575936
1757876648.9991217,-0.001991804690854948,0.0007729855607983728,0.25713417280734163,0.9663733504097061,-0.19779361050202404,0.1442885377928031,29.799984136112528
1757876649.0595765,-0.00182837181173416,0.0010639133550561428,0.258821104144517,0.9659229582085229,-0.17082301263924382,0.17198838540609296,30.000056587141458
1757876649.114455,-0.0015233099882628798,0.0009368489533299537,0.2605068099401384,0.9654703536699254,-0.1405649374875643,0.14912189016391275,30.200139660852148
1757876649.1688805,-0.0016291140439034636,0.0012515231115125928,0.262191701015962,0.9650136224922888,-0.14255031861424827,0.18734344194339456,30.40013216662929
1757876649.2219415,-0.0018784442573909104,0.0014679908203949553,0.2638754034831076,0.9645538284029306,-0.16323639411836594,0.21905735633762738,30.60005664125006
1757876649.27494,-0.0015491964578250592,0.001517919923289141,0.26555914083369875,0.9640921318157873,-0.12495970421074543,0.21483881350510906,30.800199315585516
1757876649.330463,-0.001225806782783197,0.001443000116991106,0.26724189586007535,0.9636276170002115,-0.09116861060272005,0.19688033897216134,31.00031888545813
1757876649.3827698,-0.0009059688005421545,0.0015357390993004888,0.26892393669409187,0.9631597671201303,-0.052666107216419886,0.19741859211248564,31.200449835031094
1757876649.4342523,-0.0005815424988754369,0.0014639741246462547,0.27060506227006564,0.9626891600417543,-0.018757109229987686,0.17953322291654075,31.40056006621249
1757876649.4866078,-0.00088947511028622,0.001353200475532842,0.2722843379716181,0.9622154732583855,-0.055853509580377686,0.17695950845700772,31.60044345761098
1757876649.5404537,-0.0006621716178772741,0.0011132961183966624,0.27396351995923734,0.961739211965513,-0.03802548442742083,0.14348154723327702,31.800492270133738
1757876649.594447,-0.00047947140093899194,0.0008383592132342739,0.27564177283019453,0.961259944204497,-0.02633431423563124,0.10749192757921502,32.000517172204546
1757876649.6510684,-0.0007164786223237045,0.0010672967656903995,0.27731887823536006,0.9607770747214357,-0.044965259005956604,0.14027479728764997,32.200476190516575
1757876649.7022128,-0.0004625047498417191,0.0012814775191179399,0.2789957020451989,0.9602913839793791,-0.009925110322820648,0.15580215959857366,32.40056584300205
1757876649.7544076,-0.0006380846503698403,0.0015602746774717288,0.280671064859274,0.9598025378908261,-0.01999763610459388,0.19213001029295004,32.60053413912677
1757876649.8066068,-0.0009626525097200261,0.0016035621644154897,0.28234524905665964,0.9593110351828874,-0.053941475012627395,0.207424380747437,32.800414335436145
1757876649.8583946,-0.0011921080826923236,0.0018396641943373255,0.28401880269570123,0.9588162046134137,-0.0711062362603724,0.24092727999173388,33.00034533454482
1757876649.9098296,-0.001450720968637301,0.0016408775032453774,0.28569112776145866,0.9583192487099883,-0.10559354125430295,0.22768745015347125,33.200202199040355
1757876649.9625847,-0.0011703742380981671,0.0014647954925624213,0.2873636459372408,0.9578197218641742,-0.08022360454566342,0.1993132843508313,33.400294890780685
1757876650.0152516,-0.0012655083487920962,0.0011516294030655054,0.2890345118400417,0.9573171487045062,-0.10068431973576912,0.16824931717479757,33.600227791048155
1757876650.0765898,-0.0013478716552621452,0.0008348065459369391,0.2907044840495686,0.9568115746025995,-0.1199751767992633,0.13643110874966674,33.80017522991641
1757876650.1288245,-0.0010293531319161666,0.0009286584674389737,0.29237444811112556,0.9563029123229184,-0.08168769844861751,0.13625354301193762,34.00026527143121
1757876650.183408,-0.0012304415966050272,0.0011908508126473696,0.29404299070519957,0.9557906609216064,-0.09463971838581853,0.17188837699922438,34.200229290844426
1757876650.2352426,-0.0008999454941855236,0.0012252775115171688,0.2957112136727102,0.9552761731045845,-0.05699444068844205,0.16462273367418032,34.40033861066525
1757876650.2874327,-0.0006860260054442608,0.000973769138189853,0.2973781960036245,0.9547590217869718,-0.04187322016214788,0.1299153172291212,34.60037654985777
1757876650.3393106,-0.0009033823483718506,0.0007281582310275275,0.29904375526283966,0.9542386945226137,-0.07383049340774903,0.110579503281729,34.80030874615617
1757876650.3951197,-0.001107186329417113,0.000988272960088185,0.30070870893758495,0.9537148786844415,-0.08694755434096127,0.146158391578025,35.00027846690993
1757876650.4464343,-0.0012507575710430394,0.0012864923949651645,0.30237281619361844,0.9531880510004079,-0.09204123782528795,0.18385837737864186,35.200262531863636
1757876650.4985225,-0.0015765677603322681,0.001324402131424383,0.30403546477689974,0.9526584889408093,-0.12596740600866893,0.1995083691351523,35.400147358513905
1757876650.5610316,-0.0015235595314379588,0.0010010712139478216,0.305697417244178,0.9521269693234289,-0.13116182426319975,0.16259362152823442,35.6001292503207
1757876650.6161206,-0.0014973769775233803,0.0013328212136157242,0.307359117238729,0.9515914850922264,-0.11633830044966714,0.19807577568505882,35.80017425700387
1757876650.6678545,-0.0016685959802539478,0.0010547539598557846,0.3090188863461967,0.9510538529246887,-0.14449914186847723,0.17403682688773736,36.00008104581011
1757876650.7202036,-0.001989753890731093,0.0011252482166203873,0.3106778912327906,0.9505125052281277,-0.1766666589199239,0.1934005572035091,36.1999758951132
1757876650.7716074,-0.0017139404698185896,0.0009445852257058171,0.3123365366509037,0.949969503741955,-0.15277000031769186,0.16417020996906564,36.40004846962452
1757876650.8303518,-0.0014845574627966082,0.0011864003277625153,0.31399469539487085,0.9494228350989268,-0.11882633006241243,0.18249180455882846,36.60014948664286
1757876650.8817828,-0.0015241062747100762,0.001516351492602194,0.31565152409285735,0.9488727486423405,-0.11087329065081396,0.22000614416552097,36.80017559358044
1757876650.9327774,-0.0017466146853871677,0.0012777554965052221,0.3173064540458369,0.9483205844538486,-0.1433448387021886,0.20236154536982331,37.000053865587056
1757876650.9846761,-0.002068878979867752,0.001340791998424338,0.3189605827456861,0.947764774968513,-0.17568772813387604,0.22123631596296936,37.19993197373224
